dateObserved,intensity,laneId,location,id,type,vehicleType,reversedLane,name
2020-05-22,1327,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005220000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-23,1287,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005230000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-24,1725,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005240000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-25,1413,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005250000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-26,1659,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005260000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-27,1566,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005270000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-28,1608,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005280000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-29,1331,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005290000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-30,1495,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005300000,TrafficFlowObserved,bicycle,False,Berracasa
2020-05-31,1525,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202005310000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-01,1460,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006010000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-02,1480,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006020000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-03,1455,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006030000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-04,1010,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006040000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-05,1207,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006050000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-06,1313,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006060000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-07,1197,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006070000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-08,1431,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006080000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-09,1318,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006090000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-10,1575,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006100000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-11,1347,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006110000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-12,514,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006120000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-13,1014,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006130000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-14,1786,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006140000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-15,1611,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006150000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-16,1672,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006160000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-17,1605,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006170000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-18,1635,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006180000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-19,1523,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006190000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-20,1295,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006200000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-21,1236,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006210000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-22,1472,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006220000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-23,1628,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006230000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-24,1588,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006240000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-25,1591,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006250000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-26,1360,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006260000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-27,1179,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006270000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-28,1167,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006280000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-29,1445,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006290000,TrafficFlowObserved,bicycle,False,Berracasa
2020-06-30,1700,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202006300000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-01,1506,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007010000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-02,1709,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007020000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-03,1367,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007030000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-04,1099,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007040000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-05,1094,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007050000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-06,1285,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007060000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-07,1567,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007070000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-08,1666,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007080000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-09,1617,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007090000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-10,1392,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007100000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-11,972,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007110000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-12,1111,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007120000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-13,1107,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007130000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-14,1131,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007140000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-15,1294,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007150000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-16,1422,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007160000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-17,1351,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007170000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-18,1057,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007180000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-19,1069,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007190000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-20,1388,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007200000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-21,1493,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007210000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-22,1542,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007220000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-23,1093,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007230000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-24,1256,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007240000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-25,999,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007250000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-26,950,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007260000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-27,1227,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007270000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-28,1402,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007280000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-29,1232,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007290000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-30,1260,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007300000,TrafficFlowObserved,bicycle,False,Berracasa
2020-07-31,1177,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202007310000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-01,608,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008010000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-02,825,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008020000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-03,1070,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008030000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-04,1238,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008040000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-05,1207,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008050000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-06,1210,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008060000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-07,1121,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008070000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-08,895,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008080000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-09,966,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008090000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-10,1045,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008100000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-11,1176,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008110000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-12,1276,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008120000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-13,1129,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008130000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-14,1048,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008140000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-15,930,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008150000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-16,898,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008160000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-17,1117,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008170000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-18,1230,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008180000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-19,1300,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008190000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-20,1196,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008200000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-21,1200,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008210000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-22,873,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008220000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-23,997,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008230000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-24,1289,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008240000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-25,1417,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008250000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-26,1450,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008260000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-27,1477,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008270000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-28,1006,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008280000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-29,772,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008290000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-30,1237,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008300000,TrafficFlowObserved,bicycle,False,Berracasa
2020-08-31,1461,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202008310000,TrafficFlowObserved,bicycle,False,Berracasa
2020-09-01,1594,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202009010000,TrafficFlowObserved,bicycle,False,Berracasa
2020-09-02,1650,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202009020000,TrafficFlowObserved,bicycle,False,Berracasa
2020-09-03,1690,121403593,"{'coordinates': [3.896939992904663, 43.60969924926758], 'type': 'Point'}",MMM_EcoCompt_X2H19070220_202009030000,TrafficFlowObserved,bicycle,False,Berracasa
